0.000	0.000	0.005	0.000	0.000	-0.020	0.034	2.671	2.549	2.148	2.046	1.963	1.948	1.953
-0.010	0.005	0.010	0.005	0.005	0.005	0.034	2.676	2.378	2.212	2.090	1.997	1.958	1.958
-0.015	0.005	0.010	0.005	0.005	-0.015	0.034	2.661	2.261	2.222	2.124	2.036	1.973	1.958
0.010	0.000	0.005	0.005	0.000	-0.015	0.034	2.671	2.173	2.207	2.148	2.065	1.997	1.963
0.010	0.010	0.010	0.005	0.005	0.005	0.034	2.651	2.100	2.183	2.153	2.095	2.021	1.982
0.020	0.000	0.015	0.000	0.000	0.005	0.034	2.661	2.056	2.139	2.148	2.109	2.036	1.992
0.010	-0.005	0.010	0.000	0.000	0.005	0.034	2.651	2.017	2.104	2.134	2.119	2.056	2.012
0.000	0.005	0.010	0.000	0.000	0.000	0.034	2.656	1.997	2.075	2.119	2.124	2.075	2.026
0.005	0.005	0.010	0.000	0.000	0.010	0.034	2.661	1.982	2.051	2.100	2.119	2.085	2.041
0.005	0.005	0.010	0.000	0.000	-0.005	0.029	2.646	1.997	2.036	2.085	2.114	2.095	2.051
0.005	0.010	0.000	0.000	0.005	-0.020	0.029	2.749	1.992	2.026	2.070	2.109	2.100	2.065
0.010	0.000	0.000	0.005	0.000	0.005	0.029	2.778	2.007	2.021	2.056	2.104	2.100	2.085
-0.005	0.005	-0.010	0.000	-0.005	-0.015	0.029	2.686	2.002	2.021	2.046	2.095	2.100	2.085
0.000	0.000	0.000	0.000	-0.005	0.005	0.034	2.686	2.007	2.021	2.041	2.085	2.100	2.095
0.005	0.005	0.000	0.000	0.000	-0.010	0.029	2.686	2.012	2.026	2.041	2.085	2.095	2.095
0.000	0.000	0.000	0.000	-0.005	0.005	0.034	2.681	2.012	2.021	2.036	2.080	2.095	2.100
0.000	0.005	-0.005	0.000	0.005	0.010	0.034	2.681	2.007	2.017	2.031	2.070	2.085	2.100
0.010	0.005	-0.005	0.000	0.000	0.005	0.034	2.676	2.002	2.012	2.026	2.065	2.075	2.090
0.000	-0.005	0.000	0.000	0.005	0.005	0.034	2.676	1.997	2.007	2.021	2.056	2.070	2.085
-0.005	0.000	0.000	0.005	0.010	0.005	0.034	2.617	1.982	1.997	2.012	2.041	2.061	2.075
0.005	0.000	0.000	0.005	0.005	-0.005	0.034	2.681	1.982	1.987	2.002	2.036	2.051	2.065
0.000	-0.015	-0.005	0.005	-0.005	0.005	0.029	2.661	1.973	1.978	1.992	2.026	2.036	2.056
-0.005	-0.020	-0.005	0.000	-0.005	0.005	0.034	2.681	1.968	1.968	1.982	2.012	2.026	2.046
-0.005	-0.010	0.000	0.000	0.000	-0.015	0.029	2.676	1.968	1.968	1.978	2.012	2.021	2.031
0.005	0.000	0.000	0.000	0.000	0.000	0.034	2.681	1.973	1.968	1.973	2.007	2.017	2.031
0.010	0.000	0.010	0.005	-0.005	0.015	0.034	2.681	1.973	1.973	1.973	2.002	2.012	2.026
-0.005	0.000	-0.005	0.000	0.000	0.005	0.034	2.646	1.973	1.973	1.973	1.997	2.007	2.021
0.000	0.020	-0.005	0.005	0.000	0.005	0.034	2.676	1.978	1.982	1.978	2.002	2.007	2.021
0.000	0.015	0.000	0.005	-0.005	-0.010	0.029	2.690	1.987	1.987	1.982	2.002	2.007	2.012
0.010	0.010	-0.005	0.005	0.010	-0.005	0.034	2.681	1.987	1.987	1.987	2.002	2.012	2.017
0.005	0.005	0.000	0.005	0.005	-0.010	0.034	2.686	1.992	1.992	1.992	2.012	2.012	2.017
0.000	0.010	0.005	0.000	0.000	-0.024	0.034	2.671	1.992	1.997	1.992	2.012	2.012	2.012
-0.005	0.010	0.005	0.005	0.000	0.015	0.034	2.671	1.987	1.997	1.992	2.017	2.012	2.017
-0.005	0.010	0.000	0.005	0.005	0.010	0.034	2.671	1.987	1.992	1.992	2.017	2.012	2.017
0.015	0.000	0.005	0.005	0.005	0.020	0.034	2.632	1.982	1.992	1.992	2.012	2.012	2.017
0.000	0.000	0.005	0.000	0.005	0.005	0.034	2.676	1.973	1.982	1.987	2.007	2.007	2.007
0.005	0.000	0.015	0.000	0.010	-0.015	0.034	2.686	1.968	1.973	1.982	2.007	2.002	2.002
0.015	0.005	0.020	0.000	0.005	0.005	0.029	2.661	1.958	1.968	1.973	1.997	1.997	2.002
0.005	0.000	0.010	0.000	0.000	0.010	0.034	2.681	1.953	1.958	1.963	1.992	1.992	1.997
0.010	0.000	0.010	0.005	-0.005	0.005	0.034	2.676	1.953	1.953	1.958	1.982	1.987	1.992
0.000	0.005	0.005	0.000	-0.005	0.000	0.034	2.671	1.948	1.948	1.953	1.978	1.978	1.987
0.005	0.010	0.000	0.000	-0.005	0.015	0.034	2.656	1.943	1.948	1.948	1.973	1.978	1.987
-0.005	0.005	0.000	0.000	0.000	0.010	0.034	2.671	1.948	1.948	1.948	1.973	1.978	1.982
0.005	0.000	-0.005	0.000	0.005	0.005	0.034	2.656	1.953	1.948	1.953	1.973	1.978	1.978
-0.005	0.005	-0.005	-0.005	0.000	-0.020	0.034	2.651	1.953	1.948	1.948	1.973	1.973	1.978
0.005	0.000	-0.005	0.000	0.005	-0.015	0.034	2.690	1.963	1.958	1.953	1.978	1.978	1.978
-0.005	-0.015	0.000	0.000	0.005	0.010	0.034	2.715	1.958	1.958	1.958	1.982	1.978	1.987
-0.010	0.005	0.005	0.000	0.010	0.005	0.034	2.686	1.968	1.968	1.963	1.982	1.982	1.982
-0.005	-0.005	0.000	0.000	0.005	-0.005	0.034	2.671	1.968	1.968	1.968	1.982	1.982	1.982
0.005	0.000	0.005	0.000	0.000	-0.005	0.034	2.627	1.963	1.968	1.968	1.987	1.982	1.987
0.005	0.000	0.000	0.005	0.005	0.015	0.034	2.676	1.963	1.968	1.968	1.987	1.982	1.992
0.005	-0.010	-0.005	0.000	0.005	0.010	0.034	2.681	1.958	1.958	1.963	1.982	1.982	1.987
0.005	-0.005	0.000	0.000	0.005	0.005	0.034	2.681	1.953	1.958	1.958	1.978	1.978	1.978
0.000	0.010	0.000	0.005	0.005	0.005	0.034	2.666	1.943	1.953	1.953	1.978	1.973	1.978
0.005	0.005	-0.005	0.000	0.015	0.010	0.034	2.681	1.938	1.943	1.948	1.973	1.968	1.973
-0.005	0.000	-0.005	0.005	-0.005	0.000	0.034	2.661	1.934	1.938	1.943	1.963	1.963	1.968
0.010	0.005	-0.005	0.010	-0.005	-0.005	0.034	2.651	1.934	1.929	1.934	1.958	1.958	1.958
0.020	-0.010	-0.005	0.000	0.005	0.005	0.034	2.666	1.934	1.929	1.934	1.958	1.958	1.958
0.015	-0.010	0.000	-0.005	0.000	0.005	0.034	2.661	1.929	1.929	1.929	1.953	1.953	1.953
0.005	0.000	0.000	0.005	0.000	0.000	0.034	2.651	1.929	1.929	1.929	1.953	1.953	1.953
-0.010	0.000	0.000	0.005	-0.005	-0.005	0.039	2.686	1.929	1.934	1.934	1.953	1.953	1.958
-0.005	0.005	0.010	0.000	-0.005	-0.010	0.039	2.671	1.934	1.938	1.938	1.958	1.953	1.958
-0.010	0.010	0.015	0.005	-0.005	-0.010	0.039	2.656	1.938	1.938	1.943	1.963	1.958	1.958
0.000	0.015	0.005	0.000	0.000	0.000	0.034	2.632	1.963	1.948	1.948	1.963	1.963	1.963
-0.005	0.005	0.005	0.005	0.005	0.005	0.039	2.651	1.963	1.948	1.948	1.973	1.963	1.968
0.000	0.005	0.005	0.000	0.000	-0.010	0.034	2.627	1.953	1.958	1.948	1.968	1.963	1.963
0.010	0.005	0.005	0.000	0.000	0.010	0.039	2.656	1.953	1.958	1.953	1.968	1.968	1.973
0.000	0.010	0.000	0.000	0.005	0.015	0.034	2.695	1.948	1.953	1.953	1.968	1.968	1.973
-0.005	0.005	0.005	0.000	0.005	0.020	0.034	2.642	1.938	1.948	1.948	1.968	1.963	1.968
-0.005	-0.005	-0.005	0.000	-0.015	0.000	0.039	2.690	1.934	1.938	1.938	1.958	1.953	1.958
-0.005	0.010	-0.005	0.000	-0.005	0.000	0.029	2.681	1.929	1.934	1.934	1.958	1.953	1.953
-0.010	0.005	-0.010	-0.005	-0.005	-0.005	0.034	2.671	1.914	1.924	1.929	1.948	1.948	1.953
-0.005	0.015	-0.005	0.000	-0.005	0.015	0.034	2.676	1.919	1.924	1.924	1.948	1.943	1.948
-0.005	0.020	0.000	0.000	0.000	-0.005	0.034	2.681	1.914	1.919	1.919	1.943	1.943	1.943
0.000	-0.005	-0.005	0.000	-0.015	-0.044	0.034	2.686	1.914	1.909	1.914	1.938	1.934	1.934
0.000	-0.005	-0.005	0.000	-0.005	-0.015	0.034	2.671	1.924	1.914	1.909	1.938	1.943	1.938
0.015	0.000	0.000	0.000	0.024	-0.005	0.034	2.681	1.929	1.914	1.914	1.938	1.943	1.943
0.000	-0.005	0.000	0.000	0.015	0.005	0.034	2.695	1.929	1.924	1.919	1.938	1.938	1.948
0.005	-0.005	0.005	0.000	-0.005	0.005	0.034	2.769	1.948	1.929	1.924	1.943	1.934	1.948
0.005	-0.005	0.000	0.005	-0.015	-0.005	0.034	2.686	1.943	1.938	1.929	1.948	1.938	1.943
0.000	0.000	0.000	-0.005	-0.020	0.010	0.034	2.686	1.948	1.943	1.938	1.948	1.943	1.948
0.005	-0.005	0.005	0.005	-0.024	0.005	0.034	2.690	1.943	1.943	1.943	1.953	1.943	1.943
0.005	-0.010	0.000	0.000	0.000	0.015	0.034	2.681	1.943	1.943	1.943	1.958	1.958	1.953
-0.005	-0.010	0.005	0.000	0.005	0.010	0.034	2.686	1.938	1.943	1.943	1.958	1.958	1.953
0.000	0.010	0.005	0.000	0.010	-0.005	0.034	2.690	1.934	1.943	1.943	1.958	1.958	1.953
0.010	0.015	0.000	0.000	0.015	0.029	0.034	2.681	1.929	1.938	1.938	1.958	1.953	1.958
0.010	0.015	0.005	0.000	0.010	0.010	0.034	2.642	1.919	1.934	1.934	1.953	1.948	1.953
0.000	0.005	0.005	0.005	0.015	0.010	0.034	2.690	1.914	1.919	1.929	1.953	1.948	1.948
0.010	-0.005	0.005	0.005	0.015	0.005	0.039	2.690	1.914	1.914	1.919	1.943	1.943	1.938
0.000	0.005	0.000	0.005	0.015	0.005	0.034	2.666	1.904	1.909	1.914	1.938	1.938	1.938
0.000	0.005	0.000	0.000	0.015	0.000	0.034	2.681	1.904	1.904	1.909	1.934	1.938	1.934
0.000	0.005	-0.005	0.005	0.029	-0.024	0.034	2.676	1.904	1.899	1.904	1.929	1.934	1.929
-0.015	-0.005	-0.005	0.000	0.024	-0.010	0.034	2.686	1.904	1.899	1.899	1.929	1.934	1.934
-0.005	0.000	0.000	0.000	0.020	-0.005	0.034	2.676	1.914	1.904	1.904	1.929	1.929	1.934
-0.010	0.000	0.005	0.005	0.015	-0.010	0.034	2.739	1.924	1.914	1.914	1.929	1.929	1.934
0.000	-0.005	0.005	0.005	0.020	-0.020	0.034	2.676	1.929	1.919	1.914	1.934	1.934	1.934
-0.005	0.000	0.000	0.010	0.015	-0.024	0.034	2.690	1.934	1.924	1.924	1.938	1.934	1.934
0.000	0.005	0.000	0.005	0.010	-0.010	0.034	2.676	1.934	1.934	1.929	1.938	1.938	1.938
0.005	-0.005	0.000	0.005	0.005	-0.034	0.034	2.690	1.934	1.929	1.929	1.943	1.934	1.934
0.000	0.005	0.000	0.005	0.000	-0.005	0.029	2.690	1.934	1.938	1.929	1.948	1.938	1.943
0.000	0.000	0.000	0.000	-0.005	-0.034	0.034	2.676	1.929	1.934	1.934	1.948	1.938	1.934
-0.005	0.000	0.005	0.005	0.000	-0.020	0.034	2.681	1.924	1.929	1.934	1.948	1.938	1.938
0.000	0.005	0.005	0.005	-0.005	0.000	0.034	2.808	1.934	1.929	1.929	1.943	1.938	1.943
0.000	0.010	0.000	0.005	-0.005	-0.005	0.034	2.661	1.919	1.924	1.924	1.943	1.934	1.934
0.000	-0.010	0.005	0.005	-0.005	-0.005	0.034	2.671	1.909	1.914	1.919	1.938	1.934	1.934
0.000	0.005	0.005	0.000	0.000	0.020	0.034	2.695	1.904	1.909	1.914	1.934	1.929	1.934
-0.005	-0.005	0.005	0.005	0.000	-0.015	0.039	2.676	1.899	1.899	1.909	1.929	1.924	1.929
0.010	-0.005	0.005	0.005	0.000	-0.005	0.039	2.686	1.904	1.899	1.904	1.924	1.924	1.924
0.005	0.005	0.005	0.015	0.000	0.010	0.034	2.686	1.904	1.899	1.904	1.924	1.924	1.924
