-0.005	0.000	0.005	0.000	0.034	0.029	0.049	2.686	5.000	3.286	2.915	2.520	2.539	2.480
0.000	0.015	0.000	0.000	0.049	0.005	0.044	2.671	4.292	3.589	3.086	2.671	2.568	2.495
0.000	0.000	0.000	-0.005	0.029	0.000	0.044	2.686	3.770	3.647	3.237	2.822	2.627	2.529
0.000	-0.005	0.000	0.000	0.024	-0.010	0.044	2.681	3.398	3.594	3.340	2.969	2.715	2.573
0.000	0.000	0.005	0.005	0.020	-0.005	0.044	2.681	3.130	3.467	3.379	3.081	2.803	2.632
0.000	-0.005	0.005	0.000	0.005	-0.010	0.044	2.690	2.935	3.325	3.369	3.159	2.891	2.700
0.005	-0.005	0.000	0.000	0.010	-0.010	0.044	2.676	2.798	3.184	3.320	3.208	2.979	2.773
0.000	0.005	0.000	0.005	0.010	0.000	0.044	2.671	2.705	3.057	3.247	3.228	3.047	2.842
0.000	-0.005	0.000	0.000	0.005	0.000	0.044	2.676	2.646	2.949	3.169	3.218	3.091	2.915
0.000	-0.005	-0.005	0.005	0.005	0.005	0.044	2.676	2.617	2.861	3.091	3.193	3.120	2.974
0.005	0.000	0.005	0.000	0.000	-0.015	0.044	2.695	2.598	2.798	3.008	3.145	3.125	3.013
0.000	-0.015	0.000	0.000	-0.005	0.000	0.044	2.676	2.593	2.744	2.939	3.101	3.120	3.052
0.010	0.000	0.000	0.000	-0.005	0.005	0.049	2.676	2.603	2.715	2.881	3.047	3.105	3.071
0.010	0.000	0.005	0.000	-0.005	0.005	0.044	2.681	2.603	2.690	2.832	2.998	3.076	3.076
0.010	-0.005	0.000	0.000	-0.010	0.000	0.044	2.681	2.603	2.671	2.793	2.954	3.047	3.071
0.005	0.005	0.005	0.000	0.000	0.015	0.049	2.671	2.598	2.661	2.754	2.905	3.008	3.057
-0.005	0.005	0.000	0.005	0.000	-0.010	0.044	2.690	2.598	2.646	2.725	2.861	2.969	3.027
0.005	0.000	0.000	0.005	0.010	0.015	0.049	2.690	2.603	2.637	2.700	2.817	2.935	3.008
0.000	0.005	0.000	0.005	0.005	0.000	0.044	2.681	2.588	2.622	2.676	2.783	2.886	2.969
-0.005	0.000	0.005	0.005	-0.005	0.005	0.044	2.686	2.578	2.607	2.656	2.754	2.842	2.939
-0.005	0.005	0.000	0.000	0.005	0.010	0.044	2.681	2.563	2.598	2.637	2.720	2.808	2.900
-0.015	0.000	-0.005	0.000	0.005	0.000	0.044	2.676	2.549	2.583	2.617	2.695	2.773	2.866
0.000	0.000	0.000	0.000	-0.005	-0.010	0.044	2.676	2.549	2.573	2.603	2.671	2.744	2.827
-0.005	0.005	-0.005	0.000	0.005	0.010	0.049	2.686	2.534	2.559	2.588	2.651	2.715	2.803
0.000	0.000	0.000	0.000	0.000	0.015	0.044	2.666	2.529	2.554	2.578	2.637	2.690	2.769
-0.005	0.000	0.005	0.005	0.000	0.005	0.044	2.686	2.524	2.549	2.573	2.627	2.671	2.744
0.000	0.000	0.005	0.000	0.000	0.005	0.044	2.690	2.520	2.544	2.563	2.612	2.656	2.720
-0.005	-0.005	0.000	0.000	0.005	-0.010	0.044	2.690	2.515	2.539	2.559	2.607	2.642	2.695
0.005	0.000	-0.005	0.000	0.000	0.000	0.044	2.651	2.515	2.539	2.554	2.598	2.632	2.686
0.000	0.005	0.000	0.000	0.000	-0.020	0.044	2.700	2.510	2.534	2.554	2.593	2.622	2.661
-0.005	0.000	0.005	0.000	0.005	-0.020	0.044	2.690	2.500	2.529	2.549	2.588	2.612	2.651
0.005	0.005	0.005	0.000	0.000	0.005	0.044	2.686	2.500	2.524	2.544	2.583	2.607	2.646
0.000	0.010	0.005	0.000	0.000	0.010	0.044	2.695	2.490	2.515	2.539	2.578	2.598	2.632
0.005	0.000	0.005	0.005	0.005	0.015	0.044	2.676	2.480	2.510	2.534	2.573	2.588	2.622
0.005	-0.005	0.000	0.000	0.000	0.000	0.049	2.681	2.471	2.495	2.520	2.559	2.578	2.607
-0.005	0.000	0.005	0.000	0.005	0.000	0.049	2.676	2.451	2.485	2.505	2.554	2.568	2.598
0.010	-0.005	0.000	0.000	0.005	-0.005	0.049	2.666	2.437	2.471	2.495	2.539	2.559	2.583
-0.005	0.000	0.000	0.000	0.000	0.005	0.044	2.681	2.422	2.456	2.480	2.524	2.544	2.573
0.000	0.010	0.000	0.000	-0.005	0.005	0.044	2.690	2.417	2.446	2.466	2.510	2.534	2.559
0.000	0.005	0.005	0.005	0.000	0.005	0.044	2.671	2.397	2.427	2.456	2.495	2.520	2.544
-0.005	0.005	0.000	0.000	0.005	-0.005	0.049	2.700	2.397	2.417	2.441	2.485	2.505	2.529
-0.005	-0.005	0.000	0.000	0.000	0.005	0.049	2.686	2.393	2.407	2.432	2.476	2.495	2.529
0.010	-0.005	0.000	0.005	0.005	-0.005	0.044	2.686	2.393	2.402	2.422	2.466	2.490	2.515
0.000	-0.010	0.000	0.000	-0.005	0.005	0.044	2.700	2.383	2.397	2.417	2.461	2.480	2.505
0.005	-0.005	0.000	0.000	-0.005	0.000	0.049	2.666	2.383	2.397	2.412	2.451	2.476	2.500
0.000	-0.005	0.005	0.000	0.000	0.000	0.044	2.695	2.383	2.397	2.412	2.451	2.471	2.495
-0.005	0.000	0.005	0.000	0.005	0.005	0.044	2.700	2.378	2.397	2.407	2.446	2.466	2.485
0.005	0.005	0.005	0.005	-0.005	0.010	0.044	2.695	2.378	2.397	2.412	2.446	2.461	2.485
-0.005	0.010	0.005	0.000	0.005	-0.010	0.044	2.695	2.368	2.393	2.407	2.441	2.456	2.476
-0.005	0.020	0.000	0.000	0.005	0.000	0.044	2.690	2.363	2.393	2.402	2.437	2.451	2.471
-0.005	0.020	-0.005	0.005	0.005	0.000	0.049	2.681	2.354	2.378	2.397	2.432	2.441	2.461
0.000	0.015	0.005	0.000	0.005	-0.010	0.049	2.690	2.344	2.368	2.388	2.422	2.432	2.451
0.005	0.010	0.005	0.005	0.010	-0.020	0.049	2.656	2.329	2.354	2.378	2.417	2.427	2.441
0.000	0.010	0.000	0.005	0.005	-0.010	0.049	2.676	2.314	2.339	2.363	2.402	2.417	2.437
0.005	0.005	0.000	0.000	0.005	0.005	0.044	2.681	2.305	2.324	2.349	2.393	2.407	2.432
0.000	-0.005	0.000	0.000	-0.005	0.010	0.049	2.671	2.290	2.314	2.339	2.378	2.397	2.417
