-0.005	0.010	0.000	0.000	0.000	0.000	0.029	2.671	2.515	2.163	2.061	1.982	1.987	1.973
0.000	0.005	0.000	-0.005	-0.005	0.000	0.029	2.686	2.363	2.217	2.104	2.017	1.992	1.978
-0.005	0.005	-0.005	0.005	-0.005	-0.005	0.029	2.676	2.251	2.231	2.139	2.056	2.007	1.982
-0.005	0.000	-0.005	0.000	0.000	-0.005	0.029	2.681	2.173	2.217	2.163	2.090	2.026	1.997
-0.015	-0.005	0.000	0.005	0.000	-0.010	0.029	2.686	2.119	2.192	2.173	2.119	2.051	2.012
-0.010	0.000	0.000	0.000	0.000	0.000	0.029	2.681	2.080	2.163	2.168	2.139	2.075	2.031
-0.005	-0.005	0.000	0.000	0.005	-0.015	0.029	2.686	2.056	2.129	2.163	2.148	2.095	2.041
-0.005	-0.005	0.000	0.000	0.005	0.010	0.029	2.681	2.036	2.109	2.148	2.153	2.109	2.065
0.005	-0.005	0.000	0.000	0.000	-0.005	0.029	2.676	2.026	2.085	2.129	2.153	2.119	2.080
0.010	-0.010	0.000	0.000	0.010	0.010	0.029	2.671	2.017	2.061	2.109	2.148	2.129	2.095
0.005	-0.005	0.000	0.000	0.005	-0.010	0.029	2.676	2.012	2.046	2.095	2.139	2.129	2.100
0.005	-0.010	0.005	0.000	0.000	0.000	0.024	2.661	2.012	2.041	2.080	2.129	2.124	2.109
0.005	0.000	0.000	0.000	0.005	0.000	0.029	2.686	2.012	2.026	2.065	2.114	2.124	2.114
0.010	0.010	0.010	0.000	0.000	-0.020	0.029	2.695	2.012	2.026	2.056	2.104	2.114	2.109
0.005	-0.005	0.000	0.005	0.005	-0.005	0.029	2.637	2.002	2.021	2.041	2.090	2.109	2.114
0.000	0.000	0.000	0.000	0.000	0.000	0.024	2.676	2.007	2.012	2.031	2.080	2.100	2.109
0.000	0.010	0.000	0.000	0.000	0.005	0.029	2.690	2.012	2.017	2.026	2.070	2.090	2.109
0.000	0.000	0.000	0.005	-0.005	0.000	0.029	2.686	2.012	2.017	2.026	2.065	2.085	2.100
0.000	0.010	0.000	0.000	0.005	0.000	0.029	2.681	2.012	2.017	2.021	2.056	2.075	2.095
-0.010	0.015	-0.005	0.000	0.000	0.005	0.024	2.676	2.007	2.017	2.017	2.051	2.070	2.090
-0.010	0.010	-0.005	0.000	-0.005	-0.020	0.029	2.681	2.007	2.012	2.017	2.046	2.061	2.070
-0.005	0.010	0.000	0.000	-0.005	0.010	0.029	2.681	2.007	2.012	2.017	2.041	2.056	2.075
0.000	0.005	-0.005	0.000	0.000	0.010	0.029	2.686	2.012	2.012	2.012	2.041	2.046	2.070
-0.005	0.000	0.000	0.000	0.000	-0.005	0.029	2.681	2.007	2.007	2.012	2.036	2.046	2.061
0.005	-0.005	0.000	0.000	0.000	0.000	0.029	2.676	2.007	2.007	2.012	2.036	2.041	2.056
0.005	-0.010	0.005	0.005	0.000	0.005	0.029	2.690	2.007	2.007	2.012	2.036	2.036	2.051
0.010	-0.005	0.005	0.000	0.000	0.000	0.029	2.812	2.021	2.007	2.012	2.031	2.031	2.046
-0.005	-0.005	0.005	0.005	0.000	0.000	0.029	2.666	2.012	2.012	2.007	2.026	2.031	2.041
0.000	-0.010	0.010	0.005	0.000	0.000	0.029	2.690	2.012	2.007	2.007	2.026	2.031	2.036
0.010	-0.005	0.000	0.000	0.005	0.010	0.029	2.646	2.002	2.007	2.007	2.026	2.026	2.041
0.010	0.000	0.005	-0.005	0.005	0.005	0.029	2.671	2.002	2.007	2.007	2.026	2.026	2.036
0.000	-0.005	0.005	0.005	0.000	0.005	0.029	2.686	1.997	2.002	2.002	2.026	2.026	2.031
0.000	0.005	0.005	0.000	0.000	0.010	0.029	2.681	1.992	2.007	2.002	2.026	2.021	2.031
0.005	0.020	0.000	0.000	0.000	0.000	0.029	2.661	1.992	2.002	2.002	2.021	2.021	2.026
-0.005	0.015	0.000	-0.005	0.000	0.005	0.029	2.681	1.987	1.997	2.002	2.021	2.021	2.026
-0.005	0.000	0.000	0.000	-0.005	0.005	0.029	2.681	1.987	1.992	1.997	2.021	2.017	2.026
-0.005	0.010	-0.005	0.000	-0.005	-0.005	0.029	2.661	1.987	1.987	1.997	2.021	2.017	2.017
-0.005	0.000	-0.005	0.005	-0.010	0.010	0.029	2.671	1.982	1.987	1.992	2.017	2.017	2.017
-0.015	-0.005	-0.005	-0.005	0.005	0.010	0.029	2.686	1.982	1.982	1.987	2.017	2.017	2.021
-0.015	-0.005	-0.005	0.000	0.000	0.000	0.029	2.676	1.982	1.982	1.987	2.012	2.017	2.021
0.000	0.000	0.000	0.000	0.000	0.005	0.029	2.686	1.987	1.987	1.987	2.012	2.012	2.017
0.000	0.000	0.000	0.005	0.000	0.010	0.029	2.676	1.992	1.987	1.987	2.012	2.012	2.017
